1.000000,0.005125,0.304936,0.147111,0.277462,0.197912,0.173850,0.019669,0.191208,0.182460,0.319983
1.000000,0.309059,0.086837,0.123557,0.195642,0.259399,0.110940,0.263593,0.027607,0.228874,0.131890
1.000000,0.233473,0.277893,0.005287,0.324192,0.120010,0.025308,0.045128,0.285369,0.132655,0.176845
1.000000,0.235169,0.149682,0.149531,0.145506,0.036327,0.131078,0.290793,0.305397,0.320739,0.318933
1.000000,0.236411,0.156553,0.180002,0.159276,0.169448,0.041579,0.326971,0.230140,0.026437,0.088067
1.000000,0.233151,0.233063,0.244672,0.197153,0.327243,0.329053,0.017674,0.328391,0.170206,0.162528
1.000000,0.020853,0.066525,0.026877,0.311202,0.302633,0.153658,0.222625,0.230954,0.249435,0.103591
1.000000,0.152593,0.172935,0.083809,0.022383,0.085588,0.249195,0.124437,0.257462,0.050612,0.247172
1.000000,0.229189,0.098640,0.250768,0.019187,0.247339,0.292599,0.220011,0.118168,0.028610,0.253245
1.000000,0.210878,0.098131,0.174685,0.038729,0.145850,0.190597,0.154076,0.096752,0.114556,0.093453
1.000000,0.231869,0.233351,0.019416,0.263903,0.004931,0.118605,0.125910,0.289644,0.290555,0.319548
1.000000,0.146429,0.306737,0.230248,0.279101,0.273144,0.109010,0.327668,0.087300,0.003188,0.307816
1.000000,0.059624,0.064548,0.240749,0.276267,0.324935,0.208902,0.023064,0.306944,0.014764,0.193532
1.000000,0.065445,0.250005,0.299750,0.236284,0.243606,0.221538,0.166970,0.003775,0.205214,0.265218
1.000000,0.006395,0.275392,0.216112,0.025065,0.144313,0.169631,0.263397,0.240820,0.168380,0.200140
1.000000,0.309356,0.109735,0.143594,0.195804,0.210888,0.127134,0.036201,0.303534,0.022044,0.264752
1.000000,0.076266,0.223453,0.325729,0.291051,0.257881,0.239390,0.164743,0.195655,0.115131,0.274052
1.000000,0.029468,0.268598,0.125276,0.037439,0.005081,0.093721,0.241442,0.071594,0.299899,0.185768
1.000000,0.132388,0.299912,0.173294,0.103468,0.232388,0.227585,0.174098,0.264293,0.111371,0.283370
1.000000,0.241244,0.121704,0.166386,0.323874,0.179594,0.069620,0.044544,0.044168,0.036081,0.207905
1.000000,0.254367,0.020243,0.194346,0.194582,0.218316,0.046921,0.167842,0.176432,0.028699,0.324101
1.000000,0.030972,0.189459,0.139367,0.091674,0.041851,0.115851,0.149461,0.032999,0.080187,0.108172
1.000000,0.080856,0.325420,0.218819,0.113733,0.143814,0.285611,0.181343,0.052287,0.037474,0.124023
1.000000,0.134384,0.263924,0.191009,0.288331,0.292840,0.193099,0.021297,0.121685,0.034893,0.179830
1.000000,0.250369,0.145251,0.008679,0.290947,0.040711,0.261803,0.302560,0.233742,0.030584,0.059792
1.000000,0.294176,0.204009,0.042309,0.302981,0.304582,0.225289,0.165757,0.075669,0.213153,0.052988
1.000000,0.103171,0.048988,0.290564,0.118981,0.236178,0.012449,0.119082,0.157470,0.313685,0.293643
1.000000,0.203041,0.209344,0.270367,0.180580,0.274037,0.289917,0.254119,0.297960,0.138563,0.126524
1.000000,0.171021,0.011080,0.064035,0.161118,0.247964,0.138407,0.070719,0.173227,0.074840,0.174684
1.000000,0.017671,0.288672,0.163136,0.255986,0.125761,0.129265,0.162847,0.041349,0.254228,0.223015
1.000000,0.296624,0.008175,0.068135,0.097414,0.052045,0.131898,0.212215,0.188417,0.280998,0.151845
1.000000,0.031956,0.072810,0.160758,0.248367,0.290632,0.114825,0.205523,0.076233,0.315028,0.266872
1.000000,0.247719,0.304928,0.015442,0.029882,0.174582,0.271553,0.317867,0.124721,0.292009,0.082857
1.000000,0.264032,0.267628,0.115115,0.006529,0.222593,0.295193,0.244027,0.269075,0.289270,0.028020
1.000000,0.048399,0.176857,0.122913,0.224288,0.057240,0.065337,0.333124,0.236380,0.199041,0.063029
1.000000,0.159619,0.098728,0.064427,0.067990,0.332870,0.049964,0.146652,0.327685,0.310171,0.073080
1.000000,0.189007,0.165651,0.021736,0.214431,0.071541,0.145534,0.305582,0.023155,0.200575,0.217148
1.000000,0.055858,0.052478,0.295670,0.000697,0.019348,0.280486,0.128897,0.296645,0.112262,0.279826
1.000000,0.011881,0.301500,0.039677,0.120728,0.332042,0.060197,0.303499,0.012598,0.112654,0.270636
1.000000,0.276258,0.256985,0.179451,0.268253,0.324028,0.150407,0.278462,0.173344,0.024129,0.058701
1.000000,0.306108,0.171832,0.214486,0.219636,0.284765,0.227746,0.184749,0.319531,0.044263,0.026525
1.000000,0.023884,0.113691,0.046268,0.098854,0.134449,0.089183,0.018063,0.232480,0.023217,0.200487
1.000000,0.086046,0.041282,0.097550,0.003694,0.167418,0.252844,0.097081,0.260346,0.230252,0.002105
1.000000,0.136898,0.130880,0.161040,0.166342,0.171501,0.237539,0.048218,0.051478,0.225151,0.148028
1.000000,0.234568,0.287079,0.194834,0.281022,0.212792,0.247635,0.325187,0.212224,0.166131,0.047326
1.000000,0.126251,0.289756,0.153967,0.133381,0.186500,0.179261,0.165278,0.114297,0.108483,0.041546
1.000000,0.091551,0.221849,0.138661,0.110543,0.126827,0.162869,0.058384,0.080461,0.064286,0.228256
1.000000,0.333092,0.193440,0.250996,0.039413,0.313514,0.138928,0.157306,0.149672,0.139815,0.217306
1.000000,0.209510,0.191671,0.130217,0.215370,0.102368,0.219948,0.211261,0.216575,0.235704,0.310160
1.000000,0.287826,0.164022,0.232126,0.120550,0.205303,0.087230,0.209827,0.314776,0.132919,0.007257
1.000000,0.299817,0.248520,0.033209,0.200340,0.315468,0.320512,0.251470,0.206563,0.150839,0.174355
1.000000,0.099843,0.187246,0.307653,0.192195,0.317823,0.177511,0.034045,0.036052,0.095467,0.121258
1.000000,0.059378,0.035438,0.131273,0.320720,0.166814,0.012484,0.106909,0.241290,0.123561,0.220893
1.000000,0.294420,0.102797,0.029847,0.178273,0.221983,0.052350,0.136084,0.037856,0.263583,0.142381
1.000000,0.006783,0.283668,0.002804,0.019038,0.019692,0.089951,0.124825,0.319864,0.305075,0.176502
1.000000,0.023336,0.181361,0.267139,0.157023,0.080020,0.256797,0.312400,0.052301,0.017347,0.147603
1.000000,0.029961,0.242172,0.270588,0.105640,0.011063,0.156013,0.093601,0.180344,0.268911,0.253667
1.000000,0.252374,0.318148,0.221304,0.039061,0.056689,0.178032,0.197562,0.172239,0.090968,0.219232
1.000000,0.284813,0.174838,0.323382,0.023517,0.206503,0.268434,0.156532,0.203466,0.081775,0.129680
1.000000,0.193843,0.310198,0.021543,0.278414,0.149831,0.038787,0.114381,0.165568,0.199106,0.044431
1.000000,0.237040,0.247467,0.192489,0.155267,0.252492,0.147733,0.057708,0.025516,0.176372,0.316393
1.000000,0.055797,0.328261,0.050704,0.124630,0.256254,0.229561,0.269378,0.231253,0.149873,0.105567
1.000000,0.227508,0.324917,0.261388,0.056935,0.273098,0.048101,0.028392,0.235549,0.062392,0.249381
1.000000,0.016406,0.203467,0.310576,0.256221,0.017496,0.101023,0.013623,0.183710,0.037862,0.206993
1.000000,0.305422,0.293102,0.090236,0.125589,0.204913,0.042941,0.083004,0.323988,0.208466,0.161165
1.000000,0.258500,0.270612,0.022703,0.132027,0.224360,0.135003,0.209303,0.143732,0.034187,0.281428
1.000000,0.089772,0.056664,0.168803,0.054891,0.242727,0.090383,0.168367,0.076669,0.115081,0.167211
1.000000,0.216509,0.026757,0.323892,0.282951,0.152316,0.255033,0.127005,0.185273,0.020313,0.291817
1.000000,0.251152,0.298556,0.227043,0.030895,0.210812,0.329109,0.156172,0.114409,0.110144,0.047038
1.000000,0.192012,0.011768,0.298537,0.304116,0.166524,0.296881,0.246659,0.268926,0.248418,0.099191
1.000000,0.052594,0.207862,0.140843,0.238526,0.315721,0.115554,0.197595,0.085100,0.205513,0.168994
1.000000,0.225359,0.202427,0.301431,0.211897,0.201623,0.077269,0.173398,0.035436,0.164753,0.113598
1.000000,0.235642,0.050607,0.150326,0.319103,0.331002,0.265732,0.118236,0.273265,0.044510,0.020475
1.000000,0.104969,0.225853,0.251358,0.019825,0.208192,0.269134,0.180387,0.189809,0.143523,0.046710
1.000000,0.242110,0.033462,0.191217,0.283564,0.303341,0.218956,0.254810,0.329087,0.007133,0.328201
1.000000,0.099813,0.270086,0.165527,0.066817,0.030917,0.145372,0.220499,0.285288,0.031676,0.174139
1.000000,0.131972,0.161927,0.294483,0.049005,0.297735,0.051981,0.059513,0.158214,0.001186,0.326214
1.000000,0.189347,0.248154,0.083864,0.041716,0.269858,0.207062,0.252573,0.260033,0.312284,0.012101
1.000000,0.105468,0.320910,0.190546,0.310096,0.330513,0.090540,0.013739,0.056135,0.136733,0.054801
1.000000,0.091908,0.308548,0.121219,0.150762,0.214616,0.153902,0.212084,0.250814,0.313131,0.239353
1.000000,0.228057,0.115814,0.119652,0.125707,0.240569,0.019167,0.193219,0.212658,0.260759,0.265057
1.000000,0.272099,0.217673,0.183738,0.033493,0.331588,0.090733,0.304919,0.206919,0.003363,0.026881
1.000000,0.291925,0.277469,0.177143,0.216601,0.291479,0.102479,0.124753,0.126858,0.324541,0.169786
1.000000,0.265879,0.209923,0.220124,0.031588,0.171819,0.004579,0.229059,0.306558,0.231376,0.019969
1.000000,0.182065,0.236635,0.292305,0.015731,0.037011,0.202930,0.320033,0.129782,0.160254,0.274992
1.000000,0.020077,0.136079,0.321139,0.141388,0.257425,0.054697,0.223118,0.326288,0.120043,0.181932
1.000000,0.139740,0.223941,0.085878,0.216701,0.213310,0.173961,0.133980,0.224691,0.217733,0.028731
1.000000,0.166294,0.204935,0.098386,0.107721,0.049384,0.126555,0.121568,0.073825,0.187328,0.224174
1.000000,0.209093,0.270967,0.011504,0.317989,0.222338,0.130804,0.312642,0.264441,0.039009,0.128325
1.000000,0.065056,0.323665,0.210770,0.187582,0.044518,0.228763,0.061130,0.277914,0.199398,0.034829
1.000000,0.061197,0.094400,0.116972,0.094961,0.259364,0.089470,0.327954,0.279340,0.145471,0.120385
1.000000,0.136348,0.053183,0.137300,0.290157,0.018706,0.015644,0.322961,0.234348,0.298851,0.035877
1.000000,0.081266,0.099339,0.088876,0.011168,0.214948,0.131248,0.272268,0.227693,0.285030,0.243242
1.000000,0.170833,0.012370,0.035617,0.017656,0.212344,0.306158,0.280645,0.202934,0.086946,0.190625
1.000000,0.216015,0.196241,0.215552,0.012243,0.254841,0.203763,0.086303,0.158080,0.042401,0.291909
1.000000,0.136971,0.232987,0.156241,0.241920,0.206346,0.287742,0.319469,0.157740,0.324723,0.097381
1.000000,0.199567,0.256403,0.134195,0.131999,0.175072,0.263475,0.138434,0.001468,0.182179,0.203638
1.000000,0.102469,0.148303,0.260200,0.110779,0.054290,0.273127,0.240583,0.170051,0.164150,0.174753
1.000000,0.201025,0.295899,0.121458,0.328114,0.006231,0.213113,0.199017,0.284813,0.169273,0.300862
1.000000,0.158612,0.292568,0.098063,0.261078,0.021913,0.087572,0.068798,0.061299,0.315510,0.006520
1.000000,0.078027,0.084788,0.181844,0.062380,0.115851,0.083661,0.235336,0.136410,0.111724,0.332650
1.000000,0.218743,0.214771,0.114953,0.034327,0.303577,0.024739,0.093917,0.149075,0.284572,0.226121
1.000000,0.061105,0.196165,0.176928,0.201122,0.315689,0.241777,0.218432,0.108823,0.283984,0.098780
1.000000,0.215043,0.257762,0.007364,0.277828,0.179498,0.146051,0.303100,0.023935,0.167498,0.175924
1.000000,0.069552,0.151617,0.316411,0.183062,0.259732,0.235554,0.179958,0.311141,0.254570,0.239900
1.000000,0.326132,0.031711,0.176578,0.037196,0.084842,0.288606,0.261169,0.141691,0.029272,0.220835
1.000000,0.076440,0.227848,0.214278,0.010640,0.126860,0.218175,0.269251,0.263473,0.170609,0.112228
1.000000,0.128865,0.297732,0.265045,0.226896,0.231412,0.137938,0.116935,0.185425,0.080440,0.312541
1.000000,0.057476,0.016632,0.318247,0.054305,0.080148,0.282219,0.091691,0.069253,0.272836,0.326558
1.000000,0.006149,0.038497,0.168810,0.028217,0.164985,0.048063,0.318203,0.103543,0.169726,0.258937
1.000000,0.170829,0.158303,0.053004,0.249753,0.013709,0.063833,0.166058,0.162959,0.261078,0.137748
1.000000,0.195080,0.062741,0.195289,0.253389,0.278371,0.256119,0.195614,0.211235,0.067274,0.092257
1.000000,0.138070,0.223726,0.051952,0.176132,0.321582,0.280624,0.130789,0.244671,0.188049,0.286060
1.000000,0.124266,0.191156,0.130476,0.044486,0.148667,0.165818,0.127182,0.202226,0.327067,0.174725
1.000000,0.081655,0.255337,0.082711,0.134063,0.238610,0.256165,0.186764,0.016034,0.150950,0.307332
1.000000,0.008579,0.226856,0.136664,0.146798,0.021880,0.089742,0.150293,0.258397,0.134381,0.160815
1.000000,0.026581,0.160183,0.262502,0.096002,0.217244,0.008637,0.053478,0.103308,0.151432,0.014943
1.000000,0.214684,0.301924,0.109759,0.079057,0.051987,0.158093,0.020316,0.105845,0.073367,0.032324
1.000000,0.300936,0.303929,0.094779,0.089554,0.193464,0.187234,0.089065,0.122663,0.117008,0.244116
1.000000,0.263910,0.126846,0.200901,0.073937,0.149131,0.303915,0.026788,0.239489,0.210914,0.054746
1.000000,0.032977,0.189927,0.291693,0.169795,0.122628,0.151478,0.038273,0.235735,0.019514,0.047795
1.000000,0.244098,0.085625,0.211898,0.141688,0.298824,0.057880,0.149747,0.053093,0.133684,0.208881
1.000000,0.238632,0.255039,0.285112,0.190566,0.198131,0.091163,0.268500,0.196187,0.290305,0.013989
1.000000,0.181023,0.319843,0.230956,0.097299,0.188165,0.268757,0.145248,0.149497,0.021918,0.004894
1.000000,0.306770,0.218734,0.315152,0.309685,0.188457,0.141700,0.177684,0.065370,0.272318,0.319456
1.000000,0.222804,0.020135,0.152091,0.003478,0.284947,0.034131,0.076915,0.085054,0.250343,0.281363
1.000000,0.074015,0.223849,0.182692,0.183030,0.030516,0.153066,0.007797,0.319794,0.257127,0.121095
1.000000,0.045684,0.053271,0.247671,0.120579,0.108132,0.008534,0.007566,0.261072,0.205770,0.193459
1.000000,0.309739,0.257244,0.027326,0.236369,0.174738,0.056747,0.075414,0.156000,0.175021,0.069644
1.000000,0.252884,0.043845,0.112809,0.226300,0.245144,0.234824,0.290884,0.021083,0.329763,0.286100
1.000000,0.015136,0.082477,0.163906,0.281844,0.202288,0.075460,0.224576,0.001887,0.218710,0.260321
1.000000,0.177775,0.050978,0.274898,0.131324,0.066067,0.304233,0.078762,0.107260,0.071852,0.216859
1.000000,0.141035,0.278378,0.268560,0.093334,0.058752,0.011010,0.274628,0.311396,0.187115,0.040142
1.000000,0.214245,0.101686,0.008479,0.134235,0.238392,0.195822,0.284325,0.202828,0.040724,0.013037
1.000000,0.180257,0.242766,0.190834,0.141221,0.206790,0.197429,0.321389,0.306983,0.105216,0.161346
1.000000,0.121492,0.002951,0.189829,0.245067,0.151178,0.151689,0.140803,0.024011,0.145983,0.260878
1.000000,0.077799,0.052834,0.228062,0.110546,0.047151,0.168423,0.101257,0.091600,0.132586,0.105891
1.000000,0.056491,0.279455,0.220417,0.013469,0.302075,0.104454,0.077822,0.045133,0.070979,0.162298
1.000000,0.048500,0.064934,0.129438,0.263055,0.084510,0.237425,0.011953,0.207069,0.210352,0.303105
1.000000,0.321843,0.035606,0.158306,0.096052,0.083411,0.052482,0.299184,0.284178,0.059013,0.155109
1.000000,0.172569,0.022956,0.235754,0.324322,0.299284,0.180363,0.270970,0.158548,0.226963,0.128801
1.000000,0.254841,0.067267,0.147785,0.029236,0.218523,0.226532,0.001501,0.020107,0.110174,0.095977
1.000000,0.066604,0.324278,0.127621,0.297476,0.009866,0.195733,0.006868,0.122885,0.323535,0.211487
1.000000,0.011799,0.235571,0.284277,0.233202,0.251795,0.129450,0.260656,0.187104,0.064799,0.040392
1.000000,0.299897,0.308139,0.108168,0.169037,0.105398,0.188573,0.279328,0.141373,0.045698,0.126798
1.000000,0.067980,0.167019,0.192822,0.123482,0.218968,0.231674,0.117521,0.194469,0.310936,0.229568
1.000000,0.211287,0.320808,0.063401,0.201815,0.201075,0.240744,0.191134,0.105413,0.319844,0.143225
1.000000,0.150661,0.002012,0.328110,0.033219,0.229667,0.146231,0.194844,0.206485,0.194134,0.189278
1.000000,0.001940,0.290739,0.205287,0.054845,0.106122,0.190699,0.171790,0.145642,0.246528,0.143920
1.000000,0.138485,0.205657,0.060609,0.171548,0.321454,0.317473,0.231082,0.173674,0.153476,0.158576
1.000000,0.092134,0.192272,0.009974,0.059154,0.292393,0.180817,0.081048,0.244863,0.057716,0.205361
1.000000,0.026669,0.277622,0.063665,0.235458,0.311779,0.170747,0.009740,0.110720,0.094498,0.232113
1.000000,0.179703,0.243500,0.119860,0.166983,0.055344,0.213514,0.106978,0.287623,0.326251,0.156815
1.000000,0.035307,0.069249,0.171959,0.263758,0.193549,0.271657,0.324664,0.279304,0.302188,0.073188
1.000000,0.205046,0.122843,0.007192,0.182183,0.051877,0.057456,0.242934,0.021110,0.230193,0.029028
1.000000,0.232267,0.223040,0.048772,0.202237,0.015747,0.189242,0.211220,0.187738,0.305077,0.326821
1.000000,0.113196,0.127791,0.258302,0.333266,0.283862,0.042576,0.182914,0.047757,0.233026,0.292138
1.000000,0.219686,0.332306,0.229208,0.138258,0.114635,0.256258,0.126819,0.332117,0.195329,0.210834
1.000000,0.210907,0.094531,0.178032,0.275547,0.311174,0.152351,0.323920,0.092396,0.184356,0.008501
1.000000,0.138709,0.320375,0.278100,0.080198,0.210647,0.117170,0.013169,0.330324,0.072228,0.002193
1.000000,0.136469,0.016511,0.149428,0.240259,0.082706,0.217071,0.291836,0.140191,0.268918,0.224697
1.000000,0.287261,0.089129,0.205479,0.191541,0.119400,0.148886,0.059749,0.198612,0.084508,0.032984
1.000000,0.285031,0.272697,0.050563,0.233585,0.196865,0.280583,0.052334,0.124898,0.331994,0.165016
1.000000,0.071258,0.218639,0.037977,0.183178,0.245595,0.032427,0.017456,0.101542,0.156017,0.169127
1.000000,0.209242,0.242965,0.134011,0.202156,0.026146,0.281441,0.304708,0.320799,0.070616,0.211182
1.000000,0.200159,0.065933,0.248400,0.132717,0.067231,0.066931,0.332316,0.284051,0.039193,0.155313
1.000000,0.326774,0.050958,0.174087,0.276962,0.215427,0.311636,0.012237,0.027825,0.289185,0.232911
1.000000,0.117018,0.200645,0.289590,0.134839,0.150595,0.075272,0.258582,0.003087,0.080025,0.131862
1.000000,0.282068,0.014061,0.144452,0.099448,0.128416,0.224524,0.328231,0.104629,0.215656,0.122167
1.000000,0.240080,0.203987,0.199159,0.226834,0.201528,0.230757,0.123892,0.086181,0.052840,0.142708
1.000000,0.135409,0.204293,0.085943,0.247959,0.112691,0.085453,0.183133,0.043662,0.303371,0.259995
1.000000,0.217802,0.290558,0.070027,0.266636,0.004505,0.317637,0.039681,0.012128,0.267865,0.008355
1.000000,0.080203,0.186147,0.246447,0.007149,0.008457,0.298999,0.125182,0.068470,0.167206,0.065897
1.000000,0.253583,0.288487,0.294059,0.191369,0.071923,0.258490,0.306044,0.094802,0.164972,0.102541
1.000000,0.214703,0.178906,0.059451,0.323246,0.037114,0.272573,0.161990,0.217706,0.187003,0.197955
